Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPropertyValue(a, ""ObjReturn[4].ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].ServiceItemId"", 19)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.013s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestDesciption"", ""dsa"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.017s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].CreateDate"", ""14:43 16/01/2019"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].UpdateDate"", ""14:45 16/01/2019"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].EndTime"", ""11:47 16/01/2019"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.016s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestStatusValue"", 3)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestEstimationTime"", ""19:43 16/01/2019"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.014s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].NumberOfTicket"", 1)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].ITSupporterName"", ""Ngô Thanh Chiến"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].ITSupporterPhone"", ""0773909125"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].FeedBack"", ""agag"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Rating"", 3)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.012s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Priority"", ""Cao"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].PriorityValue"", 1)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].TicketId"", 13)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].DeviceId"", 8)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].DeviceCode"", ""P00DDS"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].Desciption"", ""Được Thêm bởi Admin vào lúc 1/17/2019 12:24:23 PM cho sự cố Uni deli - Sửa chữa máy POS  không in được."")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].DeviceName"", ""POS Sunmi"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.053s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].CreateDate"", ""12:24 17/01/2019"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].Tickets[0].CreateBy"", ""ADMIN"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestId"", 5)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].AgencyId"", 3)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestCategoryId"", 3)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.026s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].ServiceId"", 14)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.030s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].ServiceItemId"", 19)",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestDesciption"", """")",,,2019-02-13 17:11:29,2019-02-13 17:11:29,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:29,2019-02-13 17:11:30,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].CreateDate"", ""14:21 16/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].UpdateDate"", ""14:31 16/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].StartTime"", ""10:47 16/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].EndTime"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestStatus"", ""Hoàn thành"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.020s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestStatusValue"", 3)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.018s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestEstimationTime"", ""14:21 16/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].NumberOfTicketDone"", 0)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].NumberTicketInProcessing"", 0)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.040s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].NumberOfTicket"", 0)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].ITSupporterName"", ""Chưa có người xử lý"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].ITSupporterPhone"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.038s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].FeedBack"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.019s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].Rating"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].Priority"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.014s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].PriorityValue"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.014s,FAILED
sendRequest(findTestObject(null)),,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.003s,FAILED
,,,,,,
Test Cases/Request/52RequestHistoryInRequest,,,2019-02-13 17:11:30,2019-02-13 17:11:31,1.180s,FAILED
"a = sendRequest(findTestObject(""Request/52RequestHistoryInRequest""))",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.103s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestHistoryId"", 1)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.018s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestId"", 1)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.016s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].PreSupporter_Name"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].PreStatus"", 5)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.011s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].CreateDate"", ""11:20 17/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].StartDate"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].EndDate"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.012s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestHistoryId"", 2)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.015s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestId"", 1)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.012s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].PreSupporter_Name"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.013s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].PreStatus"", 5)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.012s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].CreateDate"", ""11:20 17/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.014s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].StartDate"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].EndDate"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.019s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestHistoryId"", 3)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestId"", 1)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.012s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].PreSupporter_Name"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].PreStatus"", 5)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].CreateDate"", ""11:20 17/01/2019"")",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].StartDate"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].EndDate"", null)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestHistoryId"", 4)",,,2019-02-13 17:11:30,2019-02-13 17:11:30,0.015s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestId"", 1)",,,2019-02-13 17:11:30,2019-02-13 17:11:31,0.019s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].PreSupporter_Name"", null)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].PreStatus"", 1)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].CreateDate"", ""11:21 17/01/2019"")",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.016s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].StartDate"", null)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.012s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].EndDate"", null)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.015s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestHistoryId"", 6)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestId"", 1)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.022s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].PreSupporter_Name"", null)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].PreStatus"", 1)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].CreateDate"", ""15:38 17/01/2019"")",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].StartDate"", null)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].EndDate"", null)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.031s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestHistoryId"", 7)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestId"", 1)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.055s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].PreSupporter_Name"", ""Phạm Phú Tiến"")",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.048s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].PreStatus"", 3)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].CreateDate"", ""15:39 17/01/2019"")",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].StartDate"", ""01/17/2019"")",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.032s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].EndDate"", ""01/17/2019"")",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.033s,FAILED
,,,,,,
Test Cases/Request/53AllRequestHistory,,,2019-02-13 17:11:31,2019-02-13 17:11:34,2.526s,FAILED
"a = sendRequest(findTestObject(""Request/53AllRequestHistory""))",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.064s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 17:11:31,2019-02-13 17:11:31,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestHistoryId"", 1)",,,2019-02-13 17:11:31,2019-02-13 17:11:32,0.019s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].RequestId"", 1)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.017s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[0].PreSupporter_Name"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].PreStatus"", 5)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].CreateDate"", ""11:20 17/01/2019"")",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].StartDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[0].EndDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestHistoryId"", 2)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.027s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].RequestId"", 1)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.027s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[1].PreSupporter_Name"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.061s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].PreStatus"", 5)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].CreateDate"", ""11:20 17/01/2019"")",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].StartDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[1].EndDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.022s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestHistoryId"", 3)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.026s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].RequestId"", 1)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.032s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[2].PreSupporter_Name"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.036s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].PreStatus"", 5)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].CreateDate"", ""11:20 17/01/2019"")",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].StartDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.035s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[2].EndDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.048s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestHistoryId"", 4)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.030s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].RequestId"", 1)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[3].PreSupporter_Name"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].PreStatus"", 1)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.034s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].CreateDate"", ""11:21 17/01/2019"")",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.067s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].StartDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.021s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[3].EndDate"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.065s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestHistoryId"", 5)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.064s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].RequestId"", 3)",,,2019-02-13 17:11:32,2019-02-13 17:11:32,0.020s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[4].PreSupporter_Name"", null)",,,2019-02-13 17:11:32,2019-02-13 17:11:33,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].PreStatus"", 3)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.040s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].CreateDate"", ""11:22 17/01/2019"")",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].StartDate"", null)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.103s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[4].EndDate"", null)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.036s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestHistoryId"", 6)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.031s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].RequestId"", 1)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.053s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[5].PreSupporter_Name"", null)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.023s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].PreStatus"", 1)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.045s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].CreateDate"", ""15:38 17/01/2019"")",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].StartDate"", null)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.065s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[5].EndDate"", null)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.032s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[6].RequestHistoryId"", 7)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[6].RequestId"", 1)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.023s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[6].PreSupporter_Name"", ""Phạm Phú Tiến"")",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.033s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[6].PreStatus"", 3)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.038s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[6].CreateDate"", ""15:39 17/01/2019"")",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[6].StartDate"", ""01/17/2019"")",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.041s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[6].EndDate"", ""01/17/2019"")",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.039s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[7].RequestHistoryId"", 8)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.028s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[7].RequestId"", 17)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.045s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn[7].PreSupporter_Name"", null)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.085s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[7].PreStatus"", 5)",,,2019-02-13 17:11:33,2019-02-13 17:11:33,0.041s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[7].CreateDate"", ""11:15 19/01/2019"")",,,2019-02-13 17:11:33,2019-02-13 17:11:34,0.050s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[7].StartDate"", null)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.039s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn[7].EndDate"", null)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.032s,FAILED
,,,,,,
Test Cases/Request/57ViewRequestDetails,,,2019-02-13 17:11:34,2019-02-13 17:11:35,1.729s,FAILED
"a = sendRequest(findTestObject(""Request/57ViewRequestDetail""))",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.087s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.001s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestId"", 7)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.024s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyId"", 3)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.024s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyName"", ""Passio 47 TCV"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.025s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyAddress"", ""47 Trần Cao Vân"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.025s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestCategoryId"", 3)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.020s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceId"", 14)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceName"", ""SOFTWARE"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.028s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceItemId"", 19)",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.033s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.ServiceItemName"", ""Mở máy tính không lên"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.029s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.RequestName"", ""Passio 47 TCV - Mở máy tính không lên"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.029s,PASSED
"verifyElementPropertyValue(a, ""ObjReturn.RequestDesciption"", ""dsa"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.027s,FAILED
"verifyElementPropertyValue(a, ""ObjReturn.AgencyTelephone"", ""0966167423"")",,,2019-02-13 17:11:34,2019-02-13 17:11:34,0.026s,FAILED
